Update,Reward
749,459.3343811035156
750,583.73583984375
751,492.7218017578125
752,430.6728210449219
753,470.8345947265625
754,510.7132568359375
755,602.4146728515625
756,209.468994140625
757,454.28717041015625
758,460.14300537109375
759,485.8218994140625
760,337.3543701171875
761,602.8392333984375
762,292.3551330566406
763,461.3960266113281
764,565.173095703125
765,588.1022338867188
766,580.0556030273438
767,596.0687255859375
768,436.816650390625
769,492.5184631347656
770,461.75006103515625
771,599.5
772,604.8011474609375
773,576.9439697265625
774,495.85797119140625
775,586.8029174804688
776,535.3662109375
777,478.61187744140625
778,485.6317443847656
779,478.1664733886719
780,447.28497314453125
781,467.8702087402344
782,313.19403076171875
783,595.32763671875
784,612.65625
785,551.4208984375
786,558.3497314453125
787,325.0535888671875
788,458.54034423828125
789,313.317626953125
790,580.706787109375
791,438.42730712890625
792,562.2926635742188
793,596.0033569335938
794,540.2379760742188
795,594.2586669921875
796,584.924560546875
797,552.154052734375
798,584.791259765625
799,560.8046875
800,604.84814453125
801,604.6317749023438
802,470.8762512207031
803,606.636962890625
804,587.78369140625
805,463.4172668457031
806,601.0230712890625
807,616.2915649414062
808,583.501708984375
809,613.8731689453125
810,510.5131530761719
811,606.80615234375
812,495.5382995605469
813,592.7420654296875
814,591.1123046875
815,491.1236572265625
816,590.642822265625
817,450.6266174316406
818,590.1254272460938
819,598.795654296875
820,606.9797973632812
821,598.1769409179688
822,490.4195861816406
823,594.5682983398438
824,549.7520751953125
825,609.4367065429688
826,456.689208984375
827,607.9754638671875
828,584.0013427734375
829,578.8339233398438
830,617.457763671875
831,481.3343200683594
832,565.2083740234375
833,609.4317626953125
834,609.84912109375
835,597.3248291015625
836,436.0732421875
837,448.33807373046875
838,557.7930908203125
839,586.6927490234375
840,595.6722412109375
841,585.7747802734375
842,548.6959838867188
843,579.409912109375
844,469.8795166015625
845,588.6292724609375
846,600.9468994140625
847,604.2921752929688
848,589.9068603515625
849,571.7828369140625
850,590.408935546875
851,582.954345703125
852,596.5247802734375
853,559.0838623046875
854,612.593994140625
855,621.5421142578125
856,601.444091796875
857,601.2135009765625
858,618.0863037109375
859,619.6083374023438
860,571.9797973632812
861,589.5968017578125
862,577.6015625
863,212.96868896484375
864,608.704833984375
865,591.8675537109375
866,497.21124267578125
867,361.12896728515625
868,461.23992919921875
869,453.68536376953125
870,482.07220458984375
871,472.28692626953125
872,582.583984375
873,450.947021484375
874,576.610107421875
875,455.4541015625
876,608.573486328125
877,607.118408203125
878,591.0819091796875
879,555.2611083984375
880,577.3005981445312
881,562.6795654296875
882,593.4242553710938
883,579.546142578125
884,576.9488525390625
885,455.73211669921875
886,617.2211303710938
887,612.5044555664062
888,604.5828857421875
889,584.8355712890625
890,540.01220703125
891,606.4576416015625
892,566.9576416015625
893,590.109619140625
894,606.541259765625
895,471.7674255371094
896,317.4068908691406
897,336.96014404296875
898,620.0669555664062
899,604.7808837890625
900,578.2244262695312
901,591.3857421875
902,602.900390625
903,594.2711181640625
904,584.622802734375
905,330.94183349609375
906,617.0740966796875
907,488.1541442871094
908,465.19476318359375
909,583.851806640625
910,613.7828369140625
911,622.398681640625
912,603.618408203125
913,574.5514526367188
914,473.71783447265625
915,584.51171875
916,457.7257080078125
917,434.11669921875
918,571.2119140625
919,445.1820068359375
920,599.3924560546875
921,450.6656494140625
922,590.1569213867188
923,465.1156005859375
924,602.631591796875
925,559.2823486328125
926,597.6419677734375
927,569.1740112304688
928,600.35400390625
929,559.24365234375
930,610.6549072265625
931,590.599609375
932,577.9984130859375
933,605.8445434570312
934,597.9061889648438
935,614.9464111328125
936,586.6094360351562
937,601.9989013671875
938,509.2552490234375
939,460.8486633300781
940,465.6964416503906
941,488.2864990234375
942,349.1639099121094
943,583.6591186523438
944,579.5257568359375
945,242.85690307617188
946,627.285888671875
947,462.0255126953125
948,581.2711181640625
949,610.42236328125
950,483.5398864746094
951,603.3634033203125
952,540.576171875
953,593.5927124023438
954,615.5714721679688
955,322.4609069824219
956,538.70703125
957,583.48828125
958,590.3097534179688
959,615.936279296875
960,587.469970703125
961,559.765625
962,434.1760559082031
963,452.130126953125
964,572.40966796875
965,593.50341796875
966,549.6932983398438
967,577.5623168945312
968,594.010986328125
969,558.509033203125
970,453.4575500488281
971,546.020263671875
972,537.5657348632812
973,545.68994140625
974,578.3861694335938
975,397.0745544433594
976,559.728759765625
977,580.2314453125
978,585.6278076171875
979,570.3250732421875
980,445.36181640625
981,408.59625244140625
982,539.167236328125
983,437.4436340332031
984,599.0594482421875
985,587.1650390625
986,571.3614501953125
987,468.8431091308594
988,445.3935852050781
989,467.61920166015625
990,444.239990234375
991,552.7730712890625
992,562.9111938476562
993,567.2994995117188
994,424.4920654296875
995,552.2025756835938
996,552.6744995117188
997,552.4989013671875
998,456.1923828125
999,579.2755126953125
1000,560.4278564453125
1001,570.7169189453125
1002,473.5667724609375
1003,554.2686767578125
1004,605.79736328125
1005,581.122314453125
1006,599.7702026367188
1007,561.668212890625
1008,600.8245849609375
1009,568.8718872070312
1010,569.021728515625
1011,-47.64747619628906
1012,465.6024475097656
1013,492.03350830078125
1014,479.7491455078125
1015,565.6307373046875
1016,512.412109375
1017,362.0863342285156
1018,582.0101318359375
1019,484.06719970703125
1020,406.6663818359375
1021,619.8617553710938
1022,610.825439453125
1023,369.3720703125
1024,508.6769104003906
